ID		名称		模型
3513	远古当当	100053
3514	远古巨人	100054
3515	虚空幻影-迅	100068
3516	虚空幻影-猛	100069
3519	年兽山臊	100073
3520	山臊小怪	100072
3521	珍珠	130046
3600	灯笼鱼	100029
3601	乌贼	100009
3602	鳐鱼	100010
3603	巨型咕噜水母	100007
3604	淡蓝呆呆鱼	110129
3605	深蓝呆呆鱼	110129
3606	黑色呆呆鱼	110129
3607	淡蓝奇奇鱼	110130
3608	粉红丑丑鱼	110131
3609	金色呆呆鱼	110129
3610	金色奇奇鱼	110130
3611	金色丑丑鱼	110131
3612	粉色呆呆鱼	110129
3613	黄色奇奇鱼	110130
3614	紫色丑丑鱼	110131
3615	绿色奇奇鱼	110130
3616	条纹丑丑鱼	110131
3617	红色奇奇鱼	110130
3618	红色呆呆鱼	110129
3619	橙色丑丑鱼	110131
3620	备用ID	130002
3621	螃蟹	100086
3622	海鸥	100090
3623	海马	100083
3624	小海马	100084
3625	海马（驯服）	100083
3626	水母	100082
3627	飞鱼	100091
3628	鲨鱼	100080
3629	魔鬼鱼	100085
3630	荧光棒藻鱼	100081
3800	轨道车	13800
3801	备用ID	130002
3802	运输轨道车	13802
3803	火箭	110058
3804	tnt轨道车	
3805	备用ID	130002
3806	龙舟	120008
3807	皮筏	120004
3808	河灯	13808
3809	小狐狸	110009
3810	小灵狐	110009
3811	小墩墩	110001
3812	小沃沃兽	110032
3813	小嘟嘟鸟	110004
3814	小角鹿	110030
3815	小马	110014
3816	小猫	110011
3817	小鸵鸟	110038
3818	小迅猛龙	110037
3819	小企鹅	110022
3820	小冰熊	110039
3821	虚空使徒	110035
3822	骆驼	100077
3823	骆驼（驯服）	100077
3824	毒尾蝎	100076
3825	沙原领主	100075
3826	沙灵守卫	100078
3827	沙灵守卫（友好）	100078
3828	沙漠狼	100079
3829	巨型毒尾蝎	100076
3830	备用ID	130002
3831	备用ID	130002
3832	备用ID	130002
3833	备用ID	130002
3834	备用ID	130002
3835	备用ID	130002
3836	备用ID	130002
3837	卡卡	2
3838	妮妮	8
3839	卡卡	2
3840	妮妮	8
3850	灯笼鱼苗	100029
3851	小乌贼	100009
3852	深海鱼苗	100010
3853	巨型咕噜水母幼崽	100007
3854	淡蓝呆呆鱼苗	110129
3855	深蓝呆呆鱼苗	110129
3856	黑色呆呆鱼苗	110129
3857	淡蓝奇奇鱼苗	110130
3858	粉红丑丑鱼苗	110131
3859	金色呆呆鱼苗	110129
3860	金色奇奇鱼苗	110130
3861	金色丑丑鱼苗	110131
3862	粉色呆呆鱼苗	110129
3863	黄色奇奇鱼苗	110130
3864	紫色丑丑鱼苗	110131
3865	绿色奇奇鱼苗	110130
3866	条纹丑丑鱼苗	110131
3867	红色奇奇鱼苗	110130
3868	红色呆呆鱼苗	110129
3869	橙色丑丑鱼苗	110131
3870	猴子	100061
3871	猴子（驯服）	100061
3872	豹子	100062
3873	毒素野人祭司	100063
3874	治疗野人祭司	100063
3875	雷电野人祭司	100063
3876	火焰野人祭司	100063
3877	野人祭司	100063
3878	羽蛇神	100060
3879	祈愿树1	100065
3880	祈愿树2	100064
3881	焱焱蟹	100070
3882	驯服的焱焱蟹	100070
3883	雀莺	110086
3884	驯服的雀莺	110086
3885	红薇蝶	110087
3886	兰青蝶	110087
3887	香粉蝶	110087
3888	向阳蝶	110087
3889	龙信蝶	110087
3890	舌钟蝶	110087
3891	驯服的沃沃兽	110031
3892	符文怪	100066
3893	小飞鸡	110011
3894	小战斗鸡	110011
3895	小猴子	110088
3896	驯服的焱焱蟹（坐骑）	100067
3897	灯谜鸟	110099
3898	聚宝盆	3898
3899	宝箱	3899
3900	啦啦队长克莱尔	130004
4000		
4001	塔防模板弓箭手	100003
4002		
4200	哮天犬	110054
4201	小黄鸡	110055
4202	备用ID	
4203	备用ID	
4204	备用ID	
4205	备用ID	
4206	备用ID	
4207	备用ID	
4208	备用ID	
4209	备用ID	
4210	备用ID	
4500	九色鹿0	110085
4501	苍林白鹿	110085
4502	涅盘绘色	110085
4503	鹿王本生	110085
4504	南瓜车0	110089
4505	魔法南瓜车	110089
4506	皇家南瓜车	110089
4507	精灵南瓜车	110089
4508	竹蜻蜓0级	110090
4509	源码螺旋	110090
4510	三叶螺旋	110090
4511	白天鹅0级	110091
4512	灰甜绒绒 	110091
4513	星愿雪霜 	110091
4514	绮幻奇旅 	110091
4515	曦光绘梦	110091
4516	黑飞机0级	110092
4517	勇士战机	110092
4518	裂空机甲	110092
4519	白飞机0级	110093
4520	飞翼战机	110093
4521	星河机甲	110093
4522	小汽车0级	110094
4523	无敌旋风	110094
4524	环海洛洛0级	110095
4525	环海洛洛	110095
4526	环海洛洛-进阶	110095
4527	尼东洛洛0级	110096
4528	尼东洛洛	110096
4529	尼东洛洛-进阶	110096
4530	龙坐骑0级	110097
4531	红芒赤蛟	110097
4532	九霄金龙	110097
4533	虚空龙祖	110097
4534	画舫0级	110098
4535	玲珑音韵	110098
4536	蝶弄清影	110098
4537	繁花夜明	110098
4538	魔毯0级	110100
4539	天方夜谭	110100
4540	波斯飞毯	110100
4541	星月魔毯	110100
4542	机械鸟0级	110101
4543	咕咕	110101
4544	炼金雀	110101
4545	千机隼	110101
4546	打碟机0级	110102
4547	最强音浪	110102
4548	无限电音	110102
4549	花架0级	110103
4550	云中花架	110103
4551	云梦花舞	110103
4552	扇子0级	110104
4553	水云游	110104
4554	醉花荫	110104
4555	旺财0级	110106
4556	旺财	110106
4557	旺财2级预留	
4558	旺财3级预留	
4559	帝皇驹0级	110105
4560	超音帝皇驹	110105
4561	陆行帝皇驹	110105
4562	帝皇战龙	110105
4563	布老虎0级	110108
4564	小老虎	110108
4565	萌虎下山	110108
4566	虎虎生威	110108
4567	米兰达0级	110109
4568	米兰达	110109
4569	帝皇侠0级	110107
4570	帝皇侠	110107
4571	纸鹤0级	
4572	星语心愿	110110
4573	华灯初上	110110
4574	春风燕语	110110
4575	版本过低	
4576	版本过低	
4577	版本过低	
4578	版本过低	
4579	画卷0级	110112
4580	梦逍遥	110112
4581	绘江山	110112
4582	仙钥0级	
4583	逐影之钥	110113
4584	梦璃之钥	110113
4585	羽辉之钥	110113
4586	御剑0级	110115
4587	赤霄长剑	110115
4588	轩辕圣剑	110115
4589	浴缸0级	110116
4590	休闲时光	110116
4591	童趣时光	110116
4592	梦幻时光	110116
4593	狐仙0级	
4594	萌小狸	110118
4595	狐灵俐	110118
4596	赤颜幻姬	110118
4597	猫猫车0级	
4598	喵萌敞篷车	110117
4599	猫猫车2级预留	
4600	猫猫车3级预留	
4601	骆驼0级	
4602	驼铃声声	110119
4603	沙漠之舟	110119
4604	骆驼3级预留	
4605	孔雀0级	
4606	青绿	110120
4607	子夜	110120
4608	韶光	110120
4609	月饼0级	
4610	心里软	110121
4611	遥相思	110122
4612	月中桂	110123
4613	步撵0级	
4614	紫幽铃	110125
4615	铃梦沁蝶	110125
4616	风铃兰语	110125
4617	滑板0级	
4618	枫潮滑板	110124
4619	极限枫动	110124
4620	滑板3级预留	
4621	天幕星龙 卡珀0级	110114
4622	天幕星龙 卡珀	110114
4623	猪宝宝	110127
4624	飞行猪噜噜	110127
4625	朋克猪燃燃	110127
4626	飞天小猪3级预留	110127
4627	兔子坐骑0级	110137
4628	流云玉兔	110137
4629	福兔临门	110137
4630	兔子3级预留	110137
4631	妆盒坐骑0级	110128
4632	小粉匣	110128
4633	藏星之盒	110128
4634	揽梦之翼	110128
4635	雪花0级	110136
4636	雪琉璃	110136
4637	冰霜绽放	110136
4638	雪花3级预留	
4639	魔藤圣导 菲丽茜亚0级	110138
4640	魔藤圣导 菲丽茜亚	110138
4641	秘境精灵 菲丽茜亚0级	110126
4642	秘境精灵 菲丽茜亚	110126
4643	迷你变形车0级	110139
4644	迷你变形车	110139
4645	庆典之书0级	110140
4646	庆典之书	110140
4647	咕噜兽0级	110141
4648	咕噜兽	110141
4649	粽香摇0级	110142
4650	粽香摇	110142
4651	变形金刚占用	110143
4652	路障	110143
4900	坐骑预留	
4901	迷乱	110132
4902	机械蝙蝠	110133
4903	激光鸟	110134
4904	机械狗	110135
5000	召唤功能预留	
10001	小泡沫	150025
10002	泡泡团子	150026
10003	圆泡团	150027
10004	小孢子	150022
10005	嫩叶团子	150023
10006	豪华团	150024
10007	小石子	150040
10008	岩石团	150041
10009	巨岩团	150042
10010	小火星	150016
10011	暖暖团子	150017
10012	爆热团团	150018
10013	小蝌丁	150019
10014	跳跳蛙	150020
10015	忍忍蛙	150021
10016	小兔叽	150037
10017	兔叽	150038
10018	玉兔叽	150039
10019	迷你汪	150031
10020	大耳汪	150032
10021	汪汪警长	150033
10022	小龙蛋	150010
10023	黑龙蛋	150011
10024	黑龙崽	150012
10025	小雏鹦	150013
10026	球鹦鹉	150014
10027	金羽鹦鹉	150015
10028	小灵球	150043
10029	幽幽球	150044
10030	幽灵王球	150045
10031	小黑猫	150028
10032	黑炭猫	150029
10033	黑黝黝	150030
10034	小球豹	150034
10035	球球豹	150035
10036	球豹王子	150036
10037	小猕猴	150049
10038	奏乐猴	150050
10039	梵音猴	150051
10040	小孔雀	150046
10041	雏孔雀	150047
10042	丰羽孔雀	150048
10043	小麦	150052
10044	小麦	150053
10045	小麦	150054
10046	小卷	150055
10047	小卷	150056
10048	小卷	150057
10049	花生	150058
10050	花生	150059
10051	花生	150060
10052	爱心宝宝	150064
10053	艾宝	150065
10054	艾可兔	150066
10055	小创喵	150061
10056	创极喵	150062
10057	创极虎	150063
10058	闪月灯	150067
10059	皎月灯	150068
10060	满月灯	150069
10061	小酷仔	150070
10062	动感汪	150071
10063	电波犬	150072
10064	小咩团	150073
10065	心羊羊	150074
10066	爱心咩	150075
10067	嘤嘤嗡嗡	150076
10068	孪生蜂蛹	150077
10069	双极纤蜂	150078
10070	招财荷包	150079
10071	聚宝袋	150080
10072	送福金虎	150081
10073	甜心洛普	150082
10074	绒绒洛普 	150083
10075	闪闪洛普	150084
10076	小银狼	150085
10077	白银猎手	150086
10078	白银领主	150087
10079	熊不醒	150088
10080	瞌睡熊宝	150089
10081	抱梦考拉	150090
10082	章鱼丸子	150091
10083	章鱼厨	150092
10084	八爪美食家	150093
10085	机小智	150094
10086	电波助手	150095
10087	超电子智脑	150096
15000	10001~15000为宠物备用ID	110003
30000	扭蛋机	120009
39201	斯科特·李	130006
39202	哥伦布·李	130007
39203	库克·李	130008
39204	马可·李	130009
39205	达尔文·李	130010
39206	大山	130011
39207	祈愿树1	130001
39208	祈愿树2	130003
39209	家园商人	130002
39210	家园果实	150001
39211	家园果实	150002
39212	家园果实	150003
39213	家园果实	150004
39214	家园果实	150005
39215	宠物商人	140085
39216	宠物探险队长	140077
39217	家园图鉴	p5
39218	力哥	100033
39219	罗师傅	130001
39220	刘婶	130003
40001	骷罗	100094
52101	鸡	110007
52102	飞鸡	110059
52103	牛	110031
52104	羊	110029
52105	猪	110005
52106	萌眼咚咚	100041
52107	家园农场动物7	110024
52108	家园农场动物8	110010
52109	家园农场动物9	110010
52110	家园农场动物10	110022
52111	家园农场动物11	110015
52112	家园农场动物12	110015
52113	家园农场动物13	110018
52114	家园农场动物14	110024
52115	家园农场动物15	100035
52116	家园农场动物16	100035
52117	家园农场动物17	110017
52118	家园农场动物18	110017
52119	家园农场动物19	110059
52120	家园农场动物20	110061
52121	小鸡	110008
52122	小飞鸡	110059
52123	小牛	110032
52124	小羊	110030
52125	小猪	110006
52126	小萌眼咚咚	100041
52127	农场幼年动物7	110011
52128	农场幼年动物8	110038
52129	农场幼年动物9	110037
52130	农场幼年动物10	110022
52131	农场幼年动物11	110039
52132	农场幼年动物12	110009
52133	农场幼年动物13	110001
52134	农场幼年动物14	110032
52135	农场幼年动物15	110004
52136	农场幼年动物16	110030
52137	农场幼年动物17	110014
52138	农场幼年动物18	110011
52139	农场幼年动物19	110038
52140	农场幼年动物20	110037
